09/19/11 	    PAUL_NOM 	579 	9.282 	0.013 	0.017 	0.016 	0.016
09/19/11 	    PERR_NOM 	105 	43.308 	0.401 	0.427 	0.412 	0.410
09/19/11 	    ROMN_NOM 	91 	43.651 	0.445 	0.500 	0.480 	0.486
09/19/11 	    RROF_NOM 	2 	0.152 	0.076 	0.076 	0.076 	0.076
09/20/11 	    BACH_NOM 	52 	0.712 	0.010 	0.019 	0.014 	0.017
09/20/11 	    PAUL_NOM 	78 	1.268 	0.012 	0.018 	0.016 	0.015
09/20/11 	    PERR_NOM 	80 	32.693 	0.388 	0.427 	0.409 	0.408
09/20/11 	    ROMN_NOM 	341 	159.761 	0.459 	0.477 	0.469 	0.477
09/20/11 	    RROF_NOM 	26 	2.117 	0.080 	0.117 	0.081 	0.080
09/21/11 	    BACH_NOM 	1 	0.016 	0.016 	0.016 	0.016 	0.016
09/21/11 	    PAUL_NOM 	76 	1.141 	0.015 	0.016 	0.015 	0.015
09/21/11 	    PERR_NOM 	165 	67.651 	0.410 	0.411 	0.410 	0.410
09/21/11 	    ROMN_NOM 	17 	7.604 	0.445 	0.451 	0.447 	0.445
09/21/11 	    RROF_NOM 	80 	9.200 	0.115 	0.115 	0.115 	0.115
09/22/11 	    BACH_NOM 	81 	1.224 	0.008 	0.024 	0.015 	0.019
09/22/11 	    PAUL_NOM 	89 	1.239 	0.013 	0.014 	0.014 	0.014
09/22/11 	    PERR_NOM 	525 	225.747 	0.410 	0.449 	0.430 	0.410
09/22/11 	    ROMN_NOM 	174 	80.628 	0.443 	0.480 	0.463 	0.443
09/22/11 	    RROF_NOM 	137 	12.813 	0.089 	0.110 	0.094 	0.090
09/23/11 	    BACH_NOM 	642 	7.091 	0.008 	0.019 	0.011 	0.010
09/23/11 	    PAUL_NOM 	300 	5.091 	0.014 	0.019 	0.017 	0.019
09/23/11 	    PERR_NOM 	537 	207.103 	0.337 	0.409 	0.386 	0.373
09/23/11 	    ROMN_NOM 	583 	279.245 	0.460 	0.500 	0.479 	0.475
09/23/11 	    RROF_NOM 	1,294 	141.437 	0.099 	0.120 	0.109 	0.120
09/24/11 	    BACH_NOM 	33 	0.259 	0.007 	0.008 	0.008 	0.008
09/24/11 	    PAUL_NOM 	43 	0.619 	0.014 	0.015 	0.014 	0.015
09/24/11 	    PERR_NOM 	105 	36.777 	0.332 	0.367 	0.350 	0.332
09/24/11 	    ROMN_NOM 	210 	102.667 	0.470 	0.516 	0.489 	0.499
09/24/11 	    RROF_NOM 	915 	118.957 	0.120 	0.140 	0.130 	0.136
09/26/11 	    BACH_NOM 	1,232 	20.338 	0.009 	0.023 	0.017 	0.011
09/26/11 	    PAUL_NOM 	124 	1.450 	0.010 	0.016 	0.012 	0.013
09/26/11 	    PERR_NOM 	492 	123.978 	0.019 	0.298 	0.252 	0.265
09/26/11 	    ROMN_NOM 	263 	134.461 	0.499 	0.539 	0.511 	0.499
09/26/11 	    RROF_NOM 	311 	58.741 	0.180 	0.210 	0.189 	0.187
09/27/11 	    BACH_NOM 	642 	12.706 	0.016 	0.037 	0.020 	0.037
09/27/11 	    PAUL_NOM 	17 	0.223 	0.011 	0.015 	0.013 	0.012
09/27/11 	    PERR_NOM 	83 	22.960 	0.226 	0.299 	0.277 	0.297
09/27/11 	    ROMN_NOM 	117 	58.084 	0.493 	0.512 	0.496 	0.496
09/27/11 	    RROF_NOM 	279 	52.493 	0.150 	0.210 	0.188 	0.150
09/28/11 	    BACH_NOM 	247 	10.128 	0.018 	0.060 	0.041 	0.045
09/28/11 	    PAUL_NOM 	9 	0.131 	0.013 	0.017 	0.015 	0.014
09/28/11 	    PERR_NOM 	68 	19.332 	0.269 	0.299 	0.284 	0.282
09/28/11 	    ROMN_NOM 	52 	26.414 	0.494 	0.510 	0.508 	0.495
09/28/11 	    RROF_NOM 	115 	19.271 	0.151 	0.170 	0.168 	0.153
09/29/11 	    BACH_NOM 	231 	9.029 	0.024 	0.048 	0.039 	0.048
09/29/11 	    PAUL_NOM 	110 	1.466 	0.011 	0.017 	0.013 	0.016
09/29/11 	    PERR_NOM 	124 	32.174 	0.235 	0.280 	0.259 	0.237
09/29/11 	    ROMN_NOM 	108 	54.039 	0.493 	0.520 	0.500 	0.496
09/29/11 	    RROF_NOM 	329 	58.371 	0.168 	0.210 	0.177 	0.205
09/30/11 	    BACH_NOM 	359 	9.129 	0.024 	0.044 	0.025 	0.025
09/30/11 	    PAUL_NOM 	440 	5.807 	0.012 	0.016 	0.013 	0.013
09/30/11 	    PERR_NOM 	101 	23.845 	0.230 	0.252 	0.236 	0.252
09/30/11 	    ROMN_NOM 	36 	16.975 	0.460 	0.500 	0.472 	0.500
09/30/11 	    RROF_NOM 	233 	51.749 	0.205 	0.299 	0.222 	0.220
