10/21/11 	    RROF_NOM 	112 	17.096 	0.151 	0.157 	0.153 	0.157
10/22/11 	    BACH_NOM 	342 	11.626 	0.031 	0.040 	0.034 	0.032
10/22/11 	    PAUL_NOM 	87 	1.458 	0.013 	0.018 	0.017 	0.015
10/22/11 	    PERR_NOM 	35 	4.379 	0.125 	0.126 	0.125 	0.126
10/22/11 	    ROMN_NOM 	38 	25.779 	0.671 	0.683 	0.678 	0.673
10/22/11 	    RROF_NOM 	20 	3.097 	0.153 	0.156 	0.155 	0.155
10/24/11 	    BACH_NOM 	130 	4.601 	0.034 	0.037 	0.035 	0.034
10/24/11 	    PAUL_NOM 	280 	4.177 	0.012 	0.016 	0.015 	0.012
10/24/11 	    PERR_NOM 	221 	25.319 	0.112 	0.118 	0.115 	0.115
10/24/11 	    ROMN_NOM 	122 	83.673 	0.684 	0.692 	0.686 	0.684
10/24/11 	    RROF_NOM 	171 	26.547 	0.155 	0.158 	0.155 	0.156
10/25/11 	    BACH_NOM 	326 	10.391 	0.030 	0.040 	0.032 	0.033
10/25/11 	    PAUL_NOM 	398 	5.022 	0.011 	0.016 	0.013 	0.013
10/25/11 	    PERR_NOM 	204 	27.267 	0.115 	0.140 	0.134 	0.125
10/25/11 	    ROMN_NOM 	389 	263.200 	0.662 	0.704 	0.677 	0.685
10/25/11 	    RROF_NOM 	506 	73.428 	0.145 	0.158 	0.145 	0.145
10/26/11 	    BACH_NOM 	250 	9.135 	0.032 	0.044 	0.037 	0.036
10/26/11 	    PAUL_NOM 	89 	1.239 	0.013 	0.015 	0.014 	0.014
10/26/11 	    PERR_NOM 	476 	58.958 	0.123 	0.136 	0.124 	0.123
10/26/11 	    ROMN_NOM 	69 	47.506 	0.680 	0.697 	0.688 	0.683
10/26/11 	    RROF_NOM 	179 	27.404 	0.143 	0.160 	0.153 	0.145
10/27/11 	    BACH_NOM 	132 	4.662 	0.032 	0.039 	0.035 	0.032
10/27/11 	    PAUL_NOM 	52 	0.680 	0.011 	0.014 	0.013 	0.011
10/27/11 	    PERR_NOM 	180 	22.278 	0.120 	0.133 	0.124 	0.120
10/27/11 	    ROMN_NOM 	62 	42.599 	0.684 	0.693 	0.687 	0.686
10/27/11 	    RROF_NOM 	50 	7.485 	0.146 	0.159 	0.150 	0.147
10/28/11 	    BACH_NOM 	352 	8.398 	0.011 	0.032 	0.024 	0.028
