Date,Open,Low,High,Close,Volume
"Apr 23, 2010",5.5,5.5,5.5,5.5,0
"Apr 24, 2010",5.5,5.5,5.5,5.5,0
"Apr 25, 2010",5.5,5.5,5.5,5.5,0
"Apr 26, 2010",5.5,5.5,5.5,5.5,0
"Apr 27, 2010",5.5,5.5,5.5,5.5,0
"Apr 28, 2010",5.5,5.5,5.5,5.5,0
"Apr 29, 2010",5.5,5.5,5.5,5.5,0
"Apr 30, 2010",5.5,5.5,5.5,5.5,0
"May 1, 2010",5.5,5.5,5.5,5.5,0
"May 2, 2010",5.5,5.5,5.5,5.5,0
"May 3, 2010",5.5,5.5,5.5,5.5,0
"May 4, 2010",5.5,5.5,5.5,5.5,0
"May 5, 2010",5.5,5.5,5.5,5.5,0
"May 6, 2010",5.5,5.5,5.5,5.5,0
"May 7, 2010",5.5,5.5,5.5,5.5,0
"May 8, 2010",5.5,5.5,5.5,5.5,0
"May 9, 2010",5.9,5.9,5.9,5.9,1
"May 10, 2010",5.9,5.9,5.9,5.9,0
"May 11, 2010",5.9,5.9,5.9,5.9,0
"May 12, 2010",5.9,5.9,5.9,5.9,0
"May 13, 2010",5.9,5.9,5.9,5.9,0
"May 14, 2010",5.9,5.9,5.9,5.9,0
"May 15, 2010",5.9,5.9,5.9,5.9,0
"May 16, 2010",6.5,6.4,6.5,6.5,53
"May 17, 2010",6.5,6.5,6.5,6.5,0
"May 18, 2010",6.6,5.5,6.6,5.5,34
"May 19, 2010",5.5,5.5,5.5,5.5,0
"May 20, 2010",6.8,6.4,6.8,6.8,15
"May 21, 2010",6.8,6.8,6.8,6.8,0
"May 22, 2010",7.9,7.8,7.9,7.9,5
"May 23, 2010",7.9,7.9,14.9,14.9,46
"May 24, 2010",14.9,14.9,14.9,14.9,0
"May 25, 2010",14.9,14.9,14.9,14.9,0
"May 26, 2010",14.9,14.9,14.9,14.9,0
"May 27, 2010",14.9,14.9,14.9,14.9,0
"May 28, 2010",7.6,7.6,9.1,7.6,50
"May 29, 2010",10,10,10.1,10,24
"May 30, 2010",10,10,10,10,0
"May 31, 2010",10,10,10,10,0
"Jun 1, 2010",10,10,10.1,10,78
"Jun 2, 2010",7.6,7.6,9,9,24
"Jun 3, 2010",9,9,9,9,1
"Jun 4, 2010",8,8,8.1,8.1,7
"Jun 5, 2010",9,8.6,9.1,8.6,58
"Jun 6, 2010",8.6,8.6,8.6,8.6,0
"Jun 7, 2010",8.6,8.6,8.6,8.6,0
"Jun 8, 2010",8.6,8.6,8.6,8.6,0
"Jun 9, 2010",8.6,8.6,8.6,8.6,0
"Jun 10, 2010",8,8,8.1,8,8
"Jun 11, 2010",8,8,8,8,0
"Jun 12, 2010",8.2,8.2,8.2,8.2,1
"Jun 13, 2010",8.2,8.2,8.2,8.2,0
"Jun 14, 2010",8.2,8.2,8.2,8.2,0
"Jun 15, 2010",8.2,8.2,8.2,8.2,0
"Jun 16, 2010",8.1,8,8.1,8,10
"Jun 17, 2010",8,8,8,8,0
"Jun 18, 2010",9.8,9.5,9.8,9.8,5
"Jun 19, 2010",9.8,9.8,9.8,9.8,0
"Jun 20, 2010",9.8,9.8,9.8,9.8,0
"Jun 21, 2010",11.1,10.7,11.1,11.1,5
"Jun 22, 2010",11.1,11.1,11.1,11.1,0
"Jun 23, 2010",10.1,9.8,10.1,9.8,4
"Jun 24, 2010",11.1,11.1,11.1,11.1,1
"Jun 25, 2010",11.1,11.1,11.1,11.1,0
"Jun 26, 2010",11.1,11.1,11.1,11.1,0
"Jun 27, 2010",11.5,11.2,11.5,11.5,4
"Jun 28, 2010",11.5,11.5,11.5,11.5,0
"Jun 29, 2010",11.5,11.5,11.5,11.5,0
"Jun 30, 2010",9,9,10,9,30
"Jul 1, 2010",9,9,9,9,0
"Jul 2, 2010",11.5,11,11.5,11.5,5
"Jul 3, 2010",11.5,11.5,11.5,11.5,0
"Jul 4, 2010",11.5,11.5,11.5,11.5,0
"Jul 5, 2010",11.5,11.5,11.5,11.5,0
"Jul 6, 2010",11.5,11.5,11.5,11.5,0
"Jul 7, 2010",11.5,11.5,11.5,11.5,0
"Jul 8, 2010",9.5,9.5,9.5,9.5,1
"Jul 9, 2010",9.5,9.5,9.5,9.5,0
"Jul 10, 2010",9.5,9.5,9.5,9.5,0
"Jul 11, 2010",9.5,9.5,9.5,9.5,0
"Jul 12, 2010",9.5,9.5,9.5,9.5,0
"Jul 13, 2010",9,9,12,9.5,229
"Jul 14, 2010",10,9,10,9,44
"Jul 15, 2010",11.4,10,11.4,11.4,34
"Jul 16, 2010",11.4,11.4,11.4,11.4,0
"Jul 17, 2010",11.4,11.4,11.4,11.4,0
"Jul 18, 2010",10.7,10.6,11.1,10.6,111
"Jul 19, 2010",10.6,10.6,10.6,10.6,0
"Jul 20, 2010",10.6,10.6,10.6,10.6,0
"Jul 21, 2010",10.6,10.6,10.6,10.6,0
"Jul 22, 2010",10.6,10.6,10.6,10.6,0
"Jul 23, 2010",11.4,11.4,12,12,104
"Jul 24, 2010",12,12,12,12,0
"Jul 25, 2010",11,11,11,11,1
"Jul 26, 2010",11,11,11,11,0
"Jul 27, 2010",11,11,11,11,0
"Jul 28, 2010",10.9,10.9,10.9,10.9,1
"Jul 29, 2010",10.9,10.9,10.9,10.9,0
"Jul 30, 2010",10.9,10.9,10.9,10.9,0
"Jul 31, 2010",10.9,10.9,10.9,10.9,0
"Aug 1, 2010",10.9,10.9,10.9,10.9,0
"Aug 2, 2010",10.9,10.9,10.9,10.9,0
"Aug 3, 2010",10.9,10.9,10.9,10.9,0
"Aug 4, 2010",10.9,10.9,10.9,10.9,0
"Aug 5, 2010",10,10,10,10,5
"Aug 6, 2010",9.4,9.4,9.4,9.4,2
"Aug 7, 2010",9.4,9.4,9.4,9.4,0
"Aug 8, 2010",9.4,9.4,9.4,9.4,0
"Aug 9, 2010",9.3,9.3,9.3,9.3,5
"Aug 10, 2010",9.3,9.3,9.3,9.3,0
"Aug 11, 2010",8,8,9.4,8,88
"Aug 12, 2010",8,8,8,8,0
"Aug 13, 2010",8,8,8,8,0
"Aug 14, 2010",8,8,8,8,0
"Aug 15, 2010",8,8,8,8,0
"Aug 16, 2010",8,8,8,8,0
"Aug 17, 2010",8,8,8,8,0
"Aug 18, 2010",8,8,8,8,0
"Aug 19, 2010",8,8,8,8,0
"Aug 20, 2010",8,8,8,8,0
"Aug 21, 2010",8,8,8,8,0
"Aug 22, 2010",8,8,8,8,0
"Aug 23, 2010",10.4,10.4,10.4,10.4,13
"Aug 24, 2010",10.4,10.4,10.4,10.4,0
"Aug 25, 2010",10.4,10.4,10.4,10.4,0
"Aug 26, 2010",10.4,10.4,10.4,10.4,0
"Aug 27, 2010",10.4,10.4,10.4,10.4,0
"Aug 28, 2010",10.4,10.4,10.4,10.4,0
"Aug 29, 2010",10.4,10.4,10.4,10.4,0
"Aug 30, 2010",10,10,10,10,3
"Aug 31, 2010",10,10,10,10,0
"Sep 1, 2010",10,10,10,10,0
"Sep 2, 2010",10,10,10,10,0
"Sep 3, 2010",10.1,9.5,10.1,9.5,14
"Sep 4, 2010",9.5,9.5,9.5,9.5,0
"Sep 5, 2010",9.5,9.5,9.5,9.5,0
"Sep 6, 2010",9.5,9.5,9.5,9.5,0
"Sep 7, 2010",9.5,9.5,9.5,9.5,0
"Sep 8, 2010",9.5,9.5,9.5,9.5,0
"Sep 9, 2010",9.5,9.5,9.5,9.5,0
"Sep 10, 2010",9.5,9.5,9.5,9.5,2
"Sep 11, 2010",9.5,9.5,9.5,9.5,0
"Sep 12, 2010",9.5,9.5,9.5,9.5,0
"Sep 13, 2010",9.9,9.9,9.9,9.9,1
"Sep 14, 2010",9.9,9.9,10.4,10.4,10
"Sep 15, 2010",10.4,10.4,10.4,10.4,0
"Sep 16, 2010",10.4,10.4,10.4,10.4,0
"Sep 17, 2010",10.4,10.4,10.4,10.4,0
"Sep 18, 2010",10.4,10.4,10.4,10.4,0
"Sep 19, 2010",10.4,10.4,10.4,10.4,0
"Sep 20, 2010",10.4,10.4,10.4,10.4,0
"Sep 21, 2010",9.5,9.5,9.5,9.5,1
"Sep 22, 2010",9.5,9.5,9.5,9.5,0
"Sep 23, 2010",9.5,9.5,9.5,9.5,0
"Sep 24, 2010",9.5,9.5,9.5,9.5,0
"Sep 25, 2010",9.5,9.5,9.5,9.5,0
"Sep 26, 2010",9.5,9.5,9.5,9.5,0
"Sep 27, 2010",9.5,9.5,9.5,9.5,0
"Sep 28, 2010",9.5,9.5,9.5,9.5,0
"Sep 29, 2010",9,8.5,9,8.5,30
"Sep 30, 2010",8.5,8.5,8.5,8.5,0
"Oct 1, 2010",8.5,8.5,8.5,8.5,0
"Oct 2, 2010",8.5,8.5,8.5,8.5,0
"Oct 3, 2010",8.5,8.5,8.5,8.5,0
"Oct 4, 2010",9,9,9,9,2
"Oct 5, 2010",9,9,9,9,0
"Oct 6, 2010",9,9,9,9,0
"Oct 7, 2010",9,9,9,9,0
"Oct 8, 2010",9,9,9,9,0
"Oct 9, 2010",9,9,9,9,0
"Oct 10, 2010",9,9,9,9,0
"Oct 11, 2010",9,9,9,9,0
"Oct 12, 2010",9,9,9,9,0
"Oct 13, 2010",8.6,8.6,8.6,8.6,1
"Oct 14, 2010",8.6,8.6,8.6,8.6,0
"Oct 15, 2010",8.6,8.6,8.6,8.6,0
"Oct 16, 2010",8.7,8.6,8.7,8.6,7
"Oct 17, 2010",8.6,8.6,8.6,8.6,0
"Oct 18, 2010",8.6,8.6,8.6,8.6,0
"Oct 19, 2010",8,8,8.4,8,100
"Oct 20, 2010",8,8,8,8,0
"Oct 21, 2010",8,8,8.6,8.6,3
"Oct 22, 2010",8.6,8.6,8.6,8.6,0
"Oct 23, 2010",8.6,7.6,8.6,7.6,11
"Oct 24, 2010",7.6,7.6,7.6,7.6,0
"Oct 25, 2010",7.7,7.7,7.7,7.7,3
"Oct 26, 2010",7.1,7.1,7.6,7.1,78
"Oct 27, 2010",7.1,7.1,7.1,7.1,0
"Oct 28, 2010",7.1,7.1,7.1,7.1,0
"Oct 29, 2010",7.1,7.1,7.1,7.1,0
"Oct 30, 2010",7.1,7.1,7.1,7.1,0
"Oct 31, 2010",7.1,7.1,7.5,7.1,34
"Nov 1, 2010",6.8,6.8,7.3,6.8,21
"Nov 2, 2010",6.8,6.8,6.8,6.8,0
"Nov 3, 2010",6.8,6.8,6.8,6.8,34
"Nov 4, 2010",8,8,8,8,2
"Nov 5, 2010",8,8,8,8,0
"Nov 6, 2010",6.6,5.3,6.6,5.8,230
"Nov 7, 2010",5.4,5.3,5.4,5.4,55
"Nov 8, 2010",5.4,5.3,5.4,5.3,46
"Nov 9, 2010",5.2,5.2,5.3,5.2,10
"Nov 10, 2010",5,5,5.5,5,94
"Nov 11, 2010",5,5,5.5,5.5,8
"Nov 12, 2010",5,5,6.1,6.1,65
"Nov 13, 2010",5.6,5.6,5.6,5.6,5
"Nov 14, 2010",5.6,5.6,5.6,5.6,0
"Nov 15, 2010",5.6,5.6,5.6,5.6,0
"Nov 16, 2010",5,5,5.7,5.7,84
"Nov 17, 2010",4.7,4.6,5.3,5.3,36
"Nov 18, 2010",4.2,4.2,5.2,4.2,44
"Nov 19, 2010",4.2,4.2,4.2,4.2,0
"Nov 20, 2010",4.5,4.2,5.4,5,79
"Nov 21, 2010",4.4,4.4,4.4,4.4,10
"Nov 22, 2010",4.5,4.5,4.6,4.6,21
"Nov 23, 2010",4.6,4.6,4.6,4.6,0
"Nov 24, 2010",4.7,4.7,4.9,4.9,20
"Nov 25, 2010",4.7,4.7,4.9,4.7,45
"Nov 26, 2010",4.7,4.7,4.7,4.7,0
"Nov 27, 2010",4.5,4.5,4.6,4.5,31
"Nov 28, 2010",4.7,4.7,4.7,4.7,11
"Nov 29, 2010",4.8,4.7,4.8,4.8,47
"Nov 30, 2010",4.7,4.7,4.8,4.8,24
"Dec 1, 2010",4.7,4.7,4.8,4.7,24
"Dec 2, 2010",4.7,4.7,6.5,6.5,119
"Dec 3, 2010",5,5,5.2,5,28
"Dec 4, 2010",4.9,4.9,5.1,5.1,52
"Dec 5, 2010",4.9,4.9,5.2,4.9,19
"Dec 6, 2010",5.5,5.5,5.5,5.5,5
"Dec 7, 2010",6,5.7,6,6,30
"Dec 8, 2010",5.9,5.9,5.9,5.9,1
"Dec 9, 2010",5.9,5.3,5.9,5.3,99
"Dec 10, 2010",5.4,5.4,5.4,5.4,2
"Dec 11, 2010",5,5,5.3,5,61
"Dec 12, 2010",4.8,4.8,5,4.8,74
"Dec 13, 2010",4.7,4.7,4.8,4.7,16
"Dec 14, 2010",4.7,4.7,4.7,4.7,0
"Dec 15, 2010",4.7,4.7,4.7,4.7,0
"Dec 16, 2010",4.7,4.7,4.8,4.8,6
"Dec 17, 2010",4.7,4.2,4.7,4.2,146
"Dec 18, 2010",4.3,4.3,4.3,4.3,11
"Dec 19, 2010",4.3,4.3,4.3,4.3,0
"Dec 20, 2010",4,4,4.2,4,20
"Dec 21, 2010",4,4,4,4,0
"Dec 22, 2010",4.1,3.7,4.1,3.7,83
"Dec 23, 2010",3.8,3.8,3.8,3.8,16
"Dec 24, 2010",3.7,3.7,4.2,4.2,532
"Dec 25, 2010",4,4,4,4,9
"Dec 26, 2010",4,4,4,4,0
"Dec 27, 2010",4.1,4.1,4.1,4.1,10
"Dec 28, 2010",4.1,4.1,4.1,4.1,0
"Dec 29, 2010",4.2,4.2,4.2,4.2,11
"Dec 30, 2010",4.4,4.4,4.5,4.5,131
"Dec 31, 2010",4.5,4.5,4.5,4.5,0
"Jan 1, 2011",4.6,4.6,4.6,4.6,2
"Jan 2, 2011",4.7,4.7,5.5,5.3,107
"Jan 3, 2011",5.1,5,5.1,5,6
"Jan 4, 2011",4.9,4.9,5,5,13
"Jan 5, 2011",5.4,5.1,5.4,5.4,98
"Jan 6, 2011",5.4,5.4,5.4,5.4,0
"Jan 7, 2011",5.1,5.1,5.1,5.1,19
"Jan 8, 2011",5,4.9,5.1,4.9,60
"Jan 9, 2011",4.8,4.7,5,5,111
"Jan 10, 2011",5,5,5,5,1
"Jan 11, 2011",4.9,4.8,4.9,4.8,43
"Jan 12, 2011",4.7,4.7,4.7,4.7,20
"Jan 13, 2011",4.7,4.7,4.7,4.7,114
"Jan 14, 2011",4.8,4.8,4.8,4.8,1
"Jan 15, 2011",4.7,4.7,4.7,4.7,41
"Jan 16, 2011",4.7,4.7,4.7,4.7,22
"Jan 17, 2011",4.6,4.6,4.6,4.6,73
"Jan 18, 2011",4.5,4.5,4.5,4.5,60
"Jan 19, 2011",4.5,4.5,4.5,4.5,10
"Jan 20, 2011",4.5,4.5,4.5,4.5,4
"Jan 21, 2011",4.5,4.3,4.5,4.3,38
"Jan 22, 2011",4.2,4.1,4.3,4.3,89
"Jan 23, 2011",4.3,4.3,6.4,6.4,316
"Jan 24, 2011",5.9,4.6,5.9,4.8,22
"Jan 25, 2011",4.7,4.7,4.7,4.7,20
"Jan 26, 2011",4.7,4.7,4.8,4.8,10
"Jan 27, 2011",4.8,4.7,5.2,4.7,11
"Jan 28, 2011",4.7,4.7,4.7,4.7,86
"Jan 29, 2011",4.6,4.6,4.6,4.6,55
"Jan 30, 2011",4.7,4.7,5,5,65
"Jan 31, 2011",4.9,4.9,5,4.9,28
"Feb 1, 2011",4.9,4.8,4.9,4.8,46
"Feb 2, 2011",4.8,4.8,4.8,4.8,136
"Feb 3, 2011",4.5,4.5,5.9,5.9,160
"Feb 4, 2011",5.5,4.6,5.5,4.6,22
"Feb 5, 2011",5.2,4.7,5.2,4.7,24
"Feb 6, 2011",5.9,5.4,5.9,5.9,90
"Feb 7, 2011",5.9,5.9,5.9,5.9,0
"Feb 8, 2011",4.9,4.9,5.7,5.7,26
"Feb 9, 2011",5.3,5.3,5.3,5.3,5
"Feb 10, 2011",5,5,5,5,1
"Feb 11, 2011",5,5,5,5,0
"Feb 12, 2011",5.2,5.1,5.4,5.4,32
"Feb 13, 2011",5.4,5.4,5.4,5.4,0
"Feb 14, 2011",5,5,5.1,5,23
"Feb 15, 2011",5,5,5,5,3
"Feb 16, 2011",4.7,4.7,4.8,4.8,25
"Feb 17, 2011",4.8,4.6,4.8,4.6,53
"Feb 18, 2011",5,4.8,5.2,4.9,159
"Feb 19, 2011",5,4.8,5,4.8,21
"Feb 20, 2011",4.6,4.4,4.6,4.4,115
"Feb 21, 2011",4.3,4.2,4.4,4.2,65
"Feb 22, 2011",4.3,4.3,4.4,4.4,12
"Feb 23, 2011",4.2,4.2,5,5,302
"Feb 24, 2011",4.1,4,4.5,4,300
"Feb 25, 2011",4.5,4.2,4.7,4.7,314
"Feb 26, 2011",5,4.7,5,5,159
"Feb 27, 2011",5.5,5,5.5,5.5,100
"Feb 28, 2011",5.2,5.2,5.3,5.3,29
"Mar 1, 2011",5.4,5,5.5,5.5,44
"Mar 2, 2011",5.6,5.4,6,5.9,550
"Mar 3, 2011",5.9,5.2,5.9,5.8,65
"Mar 4, 2011",6,5.8,6.4,6.4,285
"Mar 5, 2011",6,5.8,6.3,6.2,39
"Mar 6, 2011",6.1,6,6.3,6.3,110
"Mar 7, 2011",6.3,6.3,6.3,6.3,58
"Mar 8, 2011",6.1,6.1,6.2,6.2,51
"Mar 9, 2011",6,5.3,6.2,6.2,248
"Mar 10, 2011",6.1,6.1,6.1,6.1,2
"Mar 11, 2011",5.6,5.4,5.8,5.7,80
"Mar 12, 2011",5.1,5.1,5.4,5.1,100
"Mar 13, 2011",5.5,5.3,5.6,5.6,110
"Mar 14, 2011",5.6,5.6,5.6,5.6,0
"Mar 15, 2011",5.2,5.2,5.2,5.2,4
"Mar 16, 2011",5.6,5.6,5.6,5.6,4
"Mar 17, 2011",5.6,5.6,5.7,5.7,19
"Mar 18, 2011",5.7,5.7,5.7,5.7,0
"Mar 19, 2011",5.7,5.7,5.7,5.7,0
"Mar 20, 2011",5.7,5.7,5.7,5.7,0
"Mar 21, 2011",5.7,5.7,5.7,5.7,0
"Mar 22, 2011",5.7,5.7,5.7,5.7,0
"Mar 23, 2011",5.7,5.7,5.7,5.7,0
"Mar 24, 2011",5.8,5.1,5.8,5.1,96
"Mar 25, 2011",5,5,5,5,122
"Mar 26, 2011",5,5,5,5,50
"Mar 27, 2011",5,5,5,5,161
"Mar 28, 2011",4.5,4.5,4.9,4.6,96
"Mar 29, 2011",4.6,4,4.6,4,131
"Mar 30, 2011",4.6,4.6,4.6,4.6,10
"Mar 31, 2011",4.6,4.6,4.6,4.6,20
"Apr 1, 2011",4.5,3.7,4.5,3.9,516
"Apr 2, 2011",3.9,3.9,4.1,4,98
"Apr 3, 2011",3.9,3.9,4,4,42
"Apr 4, 2011",4,4,4,4,42
"Apr 5, 2011",4,3.9,4,3.9,427
"Apr 6, 2011",3.9,3.9,3.9,3.9,11
"Apr 7, 2011",4,3.9,4,3.9,185
"Apr 8, 2011",3.9,3.9,3.9,3.9,0
"Apr 9, 2011",3.9,3.9,3.9,3.9,45
"Apr 10, 2011",3.8,3.8,3.9,3.9,37
"Apr 11, 2011",3.9,3.9,3.9,3.9,0
"Apr 12, 2011",3.8,3.3,3.8,3.5,149
"Apr 13, 2011",3.5,3.4,3.5,3.4,250
"Apr 14, 2011",3.4,3.4,3.5,3.5,181
"Apr 15, 2011",3.5,3,3.5,3.1,479
"Apr 16, 2011",3.1,3.1,3.1,3.1,110
"Apr 17, 2011",3,3,3.1,3.1,67
"Apr 18, 2011",3.1,3.1,3.1,3.1,100
"Apr 19, 2011",3.1,3.1,3.1,3.1,0
"Apr 20, 2011",3,3,3,3,16
"Apr 21, 2011",3,3,3,3,0
"Apr 22, 2011",2.9,2.9,3.1,2.9,239
"Apr 23, 2011",2.9,2.9,2.9,2.9,0
"Apr 24, 2011",2.9,2.9,2.9,2.9,0
"Apr 25, 2011",2.9,2.9,2.9,2.9,0
"Apr 26, 2011",2.8,2.8,3.3,3.3,338
"Apr 27, 2011",3.3,3.3,3.5,3.5,35
"Apr 28, 2011",3.5,3.5,3.5,3.5,0
"Apr 29, 2011",3,2,3,2,400
"Apr 30, 2011",2.7,2.7,2.7,2.7,2
"May 1, 2011",2.7,2.7,3,3,11
"May 2, 2011",2.7,2.6,3,3,834
"May 3, 2011",2.9,2.9,2.9,2.9,41
"May 4, 2011",2.6,2.6,2.9,2.6,60
"May 5, 2011",2.9,2.5,3,3,315
"May 6, 2011",3,2.9,3,2.9,19
"May 7, 2011",2.9,2.9,2.9,2.9,30
"May 8, 2011",3.7,2.5,3.8,3.8,2107
"May 9, 2011",3.8,3.8,3.8,3.8,0
"May 10, 2011",3.5,3.4,3.9,3.4,261
"May 11, 2011",3.9,3.1,4.5,3.9,277
"May 12, 2011",4.1,3.7,4.4,3.9,182
"May 13, 2011",4.2,4.2,4.5,4.5,104
"May 14, 2011",3.8,3.8,4.5,4.5,279
"May 15, 2011",4.5,4,4.6,4.6,200
"May 16, 2011",4.7,4.7,5.5,5,517
"May 18, 2011",4.3,3.6,4.9,3.9,493
"May 19, 2011",3.9,2.6,3.9,2.9,612
"May 20, 2011",3,3,3,3,99
"May 21, 2011",3,2.9,3,3,177
"May 22, 2011",3,2.9,3.3,3,171
"May 23, 2011",3.2,2.5,3.2,2.8,831
"May 24, 2011",2.7,2.6,2.8,2.7,258
"May 25, 2011",2.7,2.1,2.7,2.3,689
"May 26, 2011",2.3,2.2,2.4,2.2,155
"May 27, 2011",2.2,1.6,2.2,1.7,127
"May 28, 2011",2.2,2.2,2.4,2.4,51
"May 29, 2011",2.3,2,2.3,2.1,124
"May 30, 2011",2,2,2.1,2.1,40
"May 31, 2011",2.1,2.1,2.1,2.1,61
"Jun 1, 2011",2,2,2.1,2,146
"Jun 2, 2011",2,1.9,2,1.9,108
"Jun 3, 2011",2,1.9,2,1.9,132
"Jun 4, 2011",1.8,1.8,1.9,1.8,242
"Jun 5, 2011",1.8,1.8,1.8,1.8,3
"Jun 6, 2011",1.8,1.8,1.8,1.8,22
"Jun 7, 2011",1.8,1.8,1.8,1.8,0
"Jun 8, 2011",2,1.9,2.4,2.4,422
"Jun 9, 2011",2.2,2,2.4,2.4,200
"Jun 10, 2011",2.5,0.3,2.5,1,2015
"Jun 11, 2011",0.8,0.8,1,1,360
"Jun 12, 2011",0.8,0.8,1,1,442
"Jun 13, 2011",1,1,1.2,1.2,448
"Jun 14, 2011",1.1,0.9,1.9,1.9,573
"Jun 15, 2011",1.9,1.3,1.9,1.3,222
"Jun 16, 2011",1.7,1.3,1.9,1.9,840
"Jun 17, 2011",1.3,1.1,1.5,1.5,60
"Jun 18, 2011",1.5,1.5,1.5,1.5,0
"Jun 19, 2011",1.3,1.3,1.3,1.3,42
"Jun 20, 2011",1.3,1.3,1.3,1.3,0
"Jun 21, 2011",1.3,0.7,1.3,0.8,79
"Jun 22, 2011",0.8,0.7,1,0.7,111
"Jun 23, 2011",0.8,0.8,0.8,0.8,50
"Jun 24, 2011",0.8,0.8,0.8,0.8,96
"Jun 25, 2011",0.8,0.7,0.8,0.8,182
"Jun 26, 2011",2,0.8,2.5,2.4,1821
"Jun 27, 2011",1.6,1.6,2.5,1.6,3552
"Jun 28, 2011",1.6,1.3,2,2,449
"Jun 29, 2011",2,2,2,2,10
"Jun 30, 2011",1.6,1.6,1.7,1.7,96
"Jul 1, 2011",2,1.7,2,1.7,347
"Jul 2, 2011",1.8,1.7,1.8,1.8,279
"Jul 3, 2011",1.8,1.7,2,2,498
"Jul 4, 2011",1.8,1.8,1.8,1.8,20
"Jul 5, 2011",1.8,1.6,2,1.6,155
"Jul 6, 2011",2,1.9,2,2,216
"Jul 7, 2011",1.9,1.9,1.9,1.9,3
"Jul 8, 2011",1.7,1.6,1.7,1.6,100
"Jul 9, 2011",1.6,1.6,1.6,1.6,0
"Jul 10, 2011",1.6,1.6,1.6,1.6,0
"Jul 11, 2011",1.7,1.7,1.7,1.7,10
"Jul 12, 2011",2,1.7,2,2,247
"Jul 13, 2011",2,2,2,2,0
"Jul 14, 2011",2,2,2,2,0
"Jul 15, 2011",1.8,1.8,2,2,385
"Jul 16, 2011",1.8,1.7,1.8,1.7,60
"Jul 17, 2011",1.7,1.7,1.7,1.7,0
"Jul 18, 2011",1.6,1.6,1.6,1.6,80
"Jul 19, 2011",1.5,1.5,1.5,1.5,24
"Jul 20, 2011",1.1,0.5,1.4,0.7,366
"Jul 21, 2011",0.7,0.7,1.2,1,99
"Jul 22, 2011",1,0.9,1,0.9,57
"Jul 23, 2011",0.9,0.7,0.9,0.7,48
"Jul 24, 2011",0.7,0.7,0.7,0.7,1
"Jul 25, 2011",0.7,0.7,0.7,0.7,0
"Jul 26, 2011",0.8,0.7,0.8,0.7,16
"Jul 27, 2011",0.8,0.7,0.8,0.7,34
"Jul 28, 2011",0.7,0.7,0.9,0.7,31
"Jul 29, 2011",0.7,0.7,0.7,0.7,0
"Jul 30, 2011",0.8,0.8,0.8,0.8,7
"Jul 31, 2011",0.8,0.8,0.8,0.8,0
"Aug 1, 2011",0.8,0.8,0.8,0.8,0
"Aug 2, 2011",0.8,0.8,0.8,0.8,0
"Aug 3, 2011",0.7,0.5,0.7,0.6,331
"Aug 4, 2011",0.6,0.6,0.6,0.6,10
"Aug 5, 2011",0.6,0.6,0.6,0.6,31
"Aug 7, 2011",0.5,0.5,0.5,0.5,1
"Aug 8, 2011",0.6,0.6,0.6,0.6,2
"Aug 9, 2011",0.5,0.4,0.7,0.6,607
"Aug 10, 2011",0.6,0.5,1,1,1390
"Aug 11, 2011",0.6,0.6,0.7,0.7,42
"Aug 12, 2011",0.7,0.7,1.5,1.5,414
"Aug 13, 2011",1.5,0.9,1.5,1,240
"Aug 14, 2011",1,0.7,1,0.7,210
"Aug 15, 2011",1.2,0.8,1.2,0.9,644
"Aug 16, 2011",1,0.7,1,1,1588
"Aug 17, 2011",1,0.7,1,0.9,1140
"Aug 18, 2011",1,1,1,1,130
"Aug 19, 2011",0.9,0.9,1,0.9,423
"Aug 20, 2011",1,0.9,1.1,1,346
"Aug 21, 2011",0.9,0.9,1,0.9,400
"Aug 22, 2011",1,1,1,1,58
"Aug 23, 2011",1,1,1,1,120
"Aug 24, 2011",1.1,1,1.1,1,162
"Aug 25, 2011",1,0.7,1,0.7,79
"Aug 26, 2011",0.9,0.9,1,1,175
"Aug 27, 2011",1,1,1,1,110
"Aug 28, 2011",1,1,1,1,64
"Aug 29, 2011",1,1,1,1,0
"Aug 30, 2011",1,1,1,1,0
"Aug 31, 2011",1.4,1,1.4,1.4,1912
"Sep 1, 2011",1.4,1,1.5,1.5,374
"Sep 2, 2011",1.5,1.5,1.5,1.5,0
"Sep 3, 2011",1,1,1,1,51
"Sep 4, 2011",1.5,1.4,1.5,1.4,176
"Sep 5, 2011",1.4,1.4,1.4,1.4,0
"Sep 6, 2011",1.5,1,1.5,1,270
"Sep 7, 2011",1.5,1.4,1.5,1.5,562
"Sep 8, 2011",1.2,1.2,1.5,1.2,625
"Sep 9, 2011",1.5,0.9,1.5,1.5,2703
"Sep 10, 2011",1.3,1.3,1.3,1.3,333
"Sep 11, 2011",1.5,1.2,1.5,1.2,430
"Sep 12, 2011",1.2,1.2,1.2,1.2,20
"Sep 13, 2011",1.5,1.5,1.9,1.5,525
"Sep 15, 2011",1.5,1.4,2,2,1055
"Sep 16, 2011",1.4,1.3,1.4,1.3,25
"Sep 17, 2011",1.3,1.3,1.4,1.4,33
"Sep 18, 2011",1.4,1.4,1.4,1.4,0
"Sep 19, 2011",1.2,1,1.2,1.1,525
"Sep 20, 2011",1.3,1.3,1.3,1.3,4
"Sep 21, 2011",1.4,1.3,1.4,1.4,225
"Sep 22, 2011",1.2,1.2,1.2,1.2,400
"Sep 23, 2011",1.4,1.3,1.4,1.3,110
